depa	ano	culti	precio
NOSA	2022	UVA VERDE	7259
NOSA	2022	YUCA CRIOLLA	2282,923077
NOSA	2022	ZANAHORIA	1380,708333
NOSA	2022	ZANAHORIA BOGOTANA	2066,916667
NOSA	2022	ZAPOTE	1881,6
NOSA	2023	ACELGA	3219,166667
NOSA	2023	AGUACATE COMUN	6309,375
NOSA	2023	AGUACATE PAPELILLO	7614,5
NOSA	2023	AHUYAMA	1528,708333
NOSA	2023	AHUYAMIN SAKATA	1620,416667
NOSA	2023	AJO	3691
NOSA	2023	APIO	1599,666667
NOSA	2023	ARRACACHA AMARILLA	3224
NOSA	2023	ARROZ DE PRIMERA	4101,73913
NOSA	2023	ARVEJA AMARILLA SECA IMPORTADA	4444,076923
NOSA	2023	ARVEJA VERDE EN VAINA	4565,666667
NOSA	2023	ARVEJA VERDE SECA IMPORTADA	4387,192308
NOSA	2023	BANANO CRIOLLO	2185,166667
NOSA	2023	BOROJO	7334,411765
NOSA	2023	BROCOLI	4389,375
NOSA	2023	CALABAZA	1369,166667
NOSA	2023	CEBOLLA CABEZONA BLANCA	2199,583333
NOSA	2023	CEBOLLA CABEZONA ROJA	2826,909091
NOSA	2023	CEBOLLA JUNCA BERLIN	2245,125
NOSA	2023	CEBOLLA PUERRO	4341,478261
NOSA	2023	CHOCOLO MAZORCA	1405,708333
NOSA	2023	CILANTRO	3260,090909
NOSA	2023	CIRUELA ROJA	3427,5
NOSA	2023	COLIFLOR	4015,888889
NOSA	2023	CURUBA	1956,75
NOSA	2023	DURAZNO NACIONAL	5101,5
NOSA	2023	ESPINACA	3874,833333
NOSA	2023	FRESA	6104,846154
NOSA	2023	FRIJOL BOLON	9000
NOSA	2023	FRIJOL VERDE BOLO	4121,368421
NOSA	2023	FRIJOL VERDE EN VAINA	2200,625
NOSA	2023	FRIJOL ZARAGOZA	8734,142857
NOSA	2023	GARBANZO IMPORTADO	7369,833333
NOSA	2023	GRANADILLA	6009
NOSA	2023	GUANABANA	5296,916667
NOSA	2023	GUAYABA COMUN	1734,666667
NOSA	2023	GUAYABA PERA	2507,791667
NOSA	2023	HABA VERDE	1541,333333
NOSA	2023	HABICHUELA	2984,25
NOSA	2023	LECHUGA BATAVIA	1477,25
NOSA	2023	LECHUGA CRESPA VERDE	3855,545455
NOSA	2023	LENTEJA IMPORTADA	7055,555556
NOSA	2023	LIMON COMUN	4416,222222
NOSA	2023	LIMON TAHITI	2867,5
NOSA	2023	LULO	4763,5
NOSA	2023	MAIZ BLANCO TRILLADO	3102,166667
NOSA	2023	MAIZ PIRA	5137,791667
NOSA	2023	MANDARINA COMUN	3286,142857
NOSA	2023	MANGO TOMMY	3779,2
NOSA	2023	MARACUYA	4032,166667
NOSA	2023	MELON CANTALUP	3164,666667
NOSA	2023	MORA DE CASTILLA	3208
NOSA	2023	NARANJA COMUN	1399,53125
NOSA	2023	PAPA CRIOLLA LIMPIA	2594,875
NOSA	2023	PAPA SUPERIOR	1703,375
NOSA	2023	PAPA UNICA	1416,875
NOSA	2023	PAPAYA MARADOL	2508,888889
NOSA	2023	PATILLA	1872,25
NOSA	2023	PEPINO COHOMBRO	1573,25
NOSA	2023	PERA IMPORTADA	7675,666667
NOSA	2023	PEREJIL	3823,166667
NOSA	2023	PIMENTON	3464,777778
NOSA	2023	PINA GOLD	3193,5
NOSA	2023	PINA PEROLERA	2355,791667
NOSA	2023	PITAHAYA	7889
NOSA	2023	PLATANO HARTON MADURO	3007
NOSA	2023	PLATANO HARTON VERDE	2955,333333
NOSA	2023	REMOLACHA REGIONAL	1534,375
NOSA	2023	REPOLLO MORADO	1634,5
NOSA	2023	REPOLLO VERDE	1004,791667
NOSA	2023	TOMATE CHONTO	2768
NOSA	2023	TOMATE DE ARBOL	3652,083333
NOSA	2023	TOMATE RIOGRANDE	2747,583333
NOSA	2023	UCHUVA CON CASCARA	4230,888889
NOSA	2023	UVA ISABELA	5070,708333
NOSA	2023	YUCA CRIOLLA	2407,363636
NOSA	2023	ZANAHORIA	1501,958333
NOSA	2023	ZANAHORIA BOGOTANA	2089,583333
NOSA	2023	ZAPOTE	1731,666667
QUIN	2013	ACELGA	1460,333333
QUIN	2013	AGUACATE COMUN	2231,75
QUIN	2013	AGUACATE PAPELILLO	2772,625
QUIN	2013	AHUYAMA	457,5
QUIN	2013	AJO	3250,777778
QUIN	2013	AJO IMPORTADO	2460,5
QUIN	2013	APIO	1567,833333
QUIN	2013	ARRACACHA BLANCA	899,5833333
QUIN	2013	ARROZ DE PRIMERA	2241,416667
QUIN	2013	ARVEJA VERDE EN VAINA	2012,75
QUIN	2013	ARVEJA VERDE SECA IMPORTADA	2444,25
QUIN	2013	BANANO CRIOLLO	447,6666667
QUIN	2013	BREVA	4364
QUIN	2013	BROCOLI	1694,666667
QUIN	2013	CEBOLLA CABEZONA BLANCA	804,8333333
QUIN	2013	CEBOLLA JUNCA	959,25
QUIN	2013	CHOCOLO MAZORCA	404,375
QUIN	2013	CILANTRO	1454,833333
QUIN	2013	COCO	1615,416667
QUIN	2013	COLIFLOR	2213,333333
QUIN	2013	CURUBA	1206,25
QUIN	2013	ESPINACA	2301,333333
QUIN	2013	FRESA	4223,333333
QUIN	2013	FRIJOL BOLON	5110,583333
QUIN	2013	FRIJOL CARGAMANTO ROJO	4159,583333
QUIN	2013	FRIJOL NIMA CALIMA	3272,333333
QUIN	2013	FRIJOL VERDE EN VAINA	1660,25
QUIN	2013	GARBANZO IMPORTADO	3167,166667
QUIN	2013	GRANADILLA	2420,416667
QUIN	2013	GUANABANA	2527
QUIN	2013	GUAYABA AGRIA	1659,916667
QUIN	2013	GUAYABA PERA	969,8333333
QUIN	2013	HABICHUELA	1198
QUIN	2013	LECHUGA BATAVIA	2040,166667
QUIN	2013	LENTEJA IMPORTADA	1930,916667
QUIN	2013	LIMON COMUN	1245,833333
QUIN	2013	LIMON MANDARINO	850,5
QUIN	2013	LIMON TAHITI	854,9166667
QUIN	2013	LULO	1956,25
QUIN	2013	MAIZ AMARILLO RETRILLADO	1250
QUIN	2013	MAIZ AMARILLO TRILLADO	954,3333333
QUIN	2013	MAIZ BLANCO TRILLADO	1152,083333
QUIN	2013	MANDARINA ONECO	956,25
QUIN	2013	MANGO COMUN	827,6
QUIN	2013	MANGO MANZANO	1137,083333
QUIN	2013	MANGO REINA	868,5
QUIN	2013	MANGO TOMMY	1174,416667
QUIN	2013	MANZANA ROJA IMPORTADA	3456,833333
QUIN	2013	MANZANA ROYAL GALA IMPORTADA	3423,333333
QUIN	2013	MANZANA VERDE IMPORTADA	3801,833333
QUIN	2013	MARACUYA	1550,833333
QUIN	2013	MELON CANTALUP	1478,25
QUIN	2013	MORA DE CASTILLA	2418,083333
QUIN	2013	NARANJA COMUN	182,7142857
QUIN	2013	NARANJA SWEET	453
QUIN	2013	NARANJA VALENCIA	267,8333333
QUIN	2013	PAPA CAPIRA	548,7272727
QUIN	2013	PAPA CRIOLLA LIMPIA	1275,083333
QUIN	2013	PAPA PARDA PASTUSA	598,25
QUIN	2013	PAPA R-12 NEGRA	563,125
QUIN	2013	PAPA SUPREMA	553,5833333
QUIN	2013	PAPAYA MARADOL	828,5833333
QUIN	2013	PATILLA	528,75
QUIN	2013	PEPINO COHOMBRO	835,5833333
QUIN	2013	PEPINO DE RELLENAR	1105,5
QUIN	2013	PERA IMPORTADA	3331,666667
QUIN	2013	PEREJIL	3588,083333
QUIN	2013	PIMENTON	1322,166667
QUIN	2013	PINA GOLD	1069,083333
QUIN	2013	PINA MANZANA	833,75
QUIN	2013	PLATANO DOMINICO HARTON VERDE	552,1666667
QUIN	2013	PLATANO GUINEO	495,5416667
QUIN	2013	PLATANO HARTON MADURO	664,5833333
QUIN	2013	PLATANO HARTON VERDE	658
QUIN	2013	RABANO ROJO	1545,25
QUIN	2013	REMOLACHA	701
QUIN	2013	REPOLLO BLANCO	461,9166667
QUIN	2013	TOMATE CHONTO	1274,583333
QUIN	2013	TOMATE DE ARBOL	1460,166667
QUIN	2013	TOMATE RINON	2042,666667
QUIN	2013	UVA ISABELA	2366,75
QUIN	2013	UVA RED GLOBE NACIONAL	3303,083333
QUIN	2013	UVA ROJA	3867
QUIN	2013	UVA VERDE	3466,666667
QUIN	2013	YUCA ICA	696,8333333
QUIN	2013	ZANAHORIA	792
QUIN	2014	ACELGA	1585,636364
QUIN	2014	AGUACATE PAPELILLO	2927,583333
QUIN	2014	AHUYAMA	576,25
QUIN	2014	AJO IMPORTADO	2749,416667
QUIN	2014	APIO	1678,727273
QUIN	2014	ARRACACHA BLANCA	637,75
QUIN	2014	ARROZ DE PRIMERA	2187
QUIN	2014	ARVEJA VERDE EN VAINA	1949
QUIN	2014	ARVEJA VERDE SECA IMPORTADA	2172,333333
QUIN	2014	BANANO CRIOLLO	422,3333333
QUIN	2014	BERENJENA	1534,428571
QUIN	2014	BREVA	3784,583333
QUIN	2014	BROCOLI	1837,166667
QUIN	2014	CEBOLLA CABEZONA BLANCA	1129,75
QUIN	2014	CEBOLLA JUNCA	1269,666667
QUIN	2014	CHOCOLO MAZORCA	503,7083333
QUIN	2014	CILANTRO	1525,083333
QUIN	2014	COCO	1711,416667
QUIN	2014	COLIFLOR	2434,454545
QUIN	2014	CURUBA	1198,5
QUIN	2014	ESPINACA	2543,75
QUIN	2014	FRESA	4502,083333
QUIN	2014	FRIJOL BOLON	3955,833333
QUIN	2014	FRIJOL CARGAMANTO ROJO	3485,083333
QUIN	2014	FRIJOL NIMA CALIMA	2678,5
QUIN	2014	FRIJOL VERDE EN VAINA	1881,333333
QUIN	2014	GARBANZO IMPORTADO	3075,333333
QUIN	2014	GRANADILLA	2264,75
QUIN	2014	GUANABANA	2573,916667
QUIN	2014	GUAYABA AGRIA	1947,333333
QUIN	2014	GUAYABA PERA	1060
QUIN	2014	HABICHUELA	1298,666667
QUIN	2014	LECHUGA BATAVIA	1794,454545
QUIN	2014	LENTEJA IMPORTADA	2266,5
QUIN	2014	LIMON COMUN	1461,5
QUIN	2014	LIMON MANDARINO	887,1666667
QUIN	2014	LIMON TAHITI	1186,416667
QUIN	2014	LULO	2479,5
QUIN	2014	MAIZ AMARILLO RETRILLADO	1305
QUIN	2014	MAIZ AMARILLO TRILLADO	875,6666667
QUIN	2014	MAIZ BLANCO TRILLADO	1088,083333
QUIN	2014	MANDARINA ONECO	1192,291667
QUIN	2014	MANGO COMUN	707,25
QUIN	2014	MANGO MANZANO	1163,166667
QUIN	2014	MANGO REINA	850,3333333
QUIN	2014	MANGO TOMMY	1147,916667
QUIN	2014	MANZANA ROJA IMPORTADA	3560,583333
QUIN	2014	MANZANA ROYAL GALA IMPORTADA	3436,416667
QUIN	2014	MANZANA VERDE IMPORTADA	3589,083333
QUIN	2014	MARACUYA	1779,333333
QUIN	2014	MELON CANTALUP	1546,25
QUIN	2014	MORA DE CASTILLA	2822,416667
QUIN	2014	NARANJA COMUN	310
QUIN	2014	NARANJA SWEET	665,4583333
QUIN	2014	NARANJA VALENCIA	463,4166667
QUIN	2014	PAPA CAPIRA	837
QUIN	2014	PAPA CRIOLLA LIMPIA	1382,25
QUIN	2014	PAPA PARDA PASTUSA	816,25
QUIN	2014	PAPA R-12 NEGRA	792,1111111
QUIN	2014	PAPA SUPREMA	787,4166667
QUIN	2014	PAPAYA MARADOL	1105,916667
QUIN	2014	PATILLA	597,3333333
QUIN	2014	PEPINO COHOMBRO	921,4166667
QUIN	2014	PEPINO DE RELLENAR	1209,583333
QUIN	2014	PERA IMPORTADA	3431,5
QUIN	2014	PEREJIL	4016,916667
QUIN	2014	PIMENTON	1403,666667
QUIN	2014	PINA GOLD	1123,583333
QUIN	2014	PINA MANZANA	844,8181818
QUIN	2014	PLATANO DOMINICO HARTON VERDE	538
QUIN	2014	PLATANO GUINEO	453,4166667
QUIN	2014	PLATANO HARTON MADURO	691,5833333
QUIN	2014	PLATANO HARTON VERDE	648,8333333
QUIN	2014	RABANO ROJO	1633,454545
QUIN	2014	REMOLACHA	557,75
QUIN	2014	REPOLLO BLANCO	486,8333333
QUIN	2014	TOMATE CHONTO	1340,416667
QUIN	2014	TOMATE DE ARBOL	1752,916667
QUIN	2014	TOMATE RINON	2020,5
QUIN	2014	UVA ISABELA	2482
QUIN	2014	UVA RED GLOBE NACIONAL	3655,416667
QUIN	2014	YUCA ICA	461,125
QUIN	2014	ZANAHORIA	879,1666667
QUIN	2015	ACELGA	1152,833333
QUIN	2015	AGUACATE PAPELILLO	2726,583333
QUIN	2015	AHUYAMA	766,75
QUIN	2015	AJO IMPORTADO	4097
QUIN	2015	APIO	993,8333333
QUIN	2015	ARRACACHA BLANCA	1623,75
QUIN	2015	ARROZ DE PRIMERA	2816,166667
QUIN	2015	ARVEJA VERDE EN VAINA	2468,666667
QUIN	2015	ARVEJA VERDE SECA IMPORTADA	2172,75
QUIN	2015	BANANO CRIOLLO	537,7916667
QUIN	2015	BERENJENA	1457,666667
QUIN	2015	BREVA	4048,272727
QUIN	2015	BROCOLI	2018,083333
QUIN	2015	CEBOLLA CABEZONA BLANCA	1296,583333
QUIN	2015	CEBOLLA JUNCA	1422,666667
QUIN	2015	CHOCOLO MAZORCA	626,75
QUIN	2015	CILANTRO	1714,5
QUIN	2015	COCO	1726,166667
QUIN	2015	COLIFLOR	1899,5
QUIN	2015	CURUBA	1342,166667
QUIN	2015	ESPINACA	2479,583333
QUIN	2015	FRESA	5207,5
QUIN	2015	FRIJOL BOLON	7408
QUIN	2015	FRIJOL CARGAMANTO ROJO	6772,25
QUIN	2015	FRIJOL NIMA CALIMA	4967,75
QUIN	2015	FRIJOL VERDE EN VAINA	2659,416667
QUIN	2015	GARBANZO IMPORTADO	3310,166667
QUIN	2015	GRANADILLA	2238
QUIN	2015	GUANABANA	2543,25
QUIN	2015	GUAYABA AGRIA	2006,75
QUIN	2015	GUAYABA PERA	1164
QUIN	2015	HABICHUELA	1440,5
QUIN	2015	LECHUGA BATAVIA	1321,916667
QUIN	2015	LENTEJA IMPORTADA	3393,083333
QUIN	2015	LIMON COMUN	1472,166667
QUIN	2015	LIMON MANDARINO	926,6666667
QUIN	2015	LIMON TAHITI	1181,333333
QUIN	2015	LULO	2098,75
QUIN	2015	MAIZ AMARILLO TRILLADO	1115,083333
QUIN	2015	MAIZ BLANCO TRILLADO	1274,583333
QUIN	2015	MANDARINA ONECO	1179,125
QUIN	2015	MANGO COMUN	717,3636364
QUIN	2015	MANGO MANZANO	1240,083333
QUIN	2015	MANGO REINA	947,6666667
QUIN	2015	MANGO TOMMY	1390,916667
QUIN	2015	MANGO YULIMA	1217,666667
QUIN	2015	MANZANA ROJA IMPORTADA	3839
QUIN	2015	MANZANA ROYAL GALA IMPORTADA	3861,25
QUIN	2015	MANZANA VERDE IMPORTADA	4159
QUIN	2015	MARACUYA	1729,75
QUIN	2015	MELON CANTALUP	1653,083333
QUIN	2015	MORA DE CASTILLA	3040,75
QUIN	2015	NARANJA SWEET	569,3333333
QUIN	2015	NARANJA VALENCIA	439,8333333
QUIN	2015	PAPA CAPIRA	898,75
QUIN	2015	PAPA CRIOLLA LIMPIA	1490,75
QUIN	2015	PAPA PARDA PASTUSA	849,5
QUIN	2015	PAPA R-12 NEGRA	1101,666667
QUIN	2015	PAPA SUPREMA	838,8333333
QUIN	2015	PAPAYA MARADOL	948,1666667
QUIN	2015	PATILLA	664,3333333
QUIN	2015	PEPINO COHOMBRO	963,8333333
QUIN	2015	PEPINO DE RELLENAR	1384,1
QUIN	2015	PERA IMPORTADA	3684,916667
QUIN	2015	PEREJIL	4398,1
QUIN	2015	PIMENTON	1433,083333
QUIN	2015	PINA GOLD	1183,583333
QUIN	2015	PINA MANZANA	900
QUIN	2015	PLATANO DOMINICO HARTON VERDE	647
QUIN	2015	PLATANO GUINEO	523,0833333
QUIN	2015	PLATANO HARTON MADURO	842,4166667
QUIN	2015	PLATANO HARTON VERDE	792,5
QUIN	2015	RABANO ROJO	1192,666667
QUIN	2015	REMOLACHA	860,75
QUIN	2015	REPOLLO BLANCO	462,75
QUIN	2015	TOMATE CHONTO	1480,833333
QUIN	2015	TOMATE DE ARBOL	1678,25
QUIN	2015	TOMATE RINON	2018,5
QUIN	2015	UVA ISABELA	2487,75
QUIN	2015	UVA RED GLOBE NACIONAL	3762,083333
QUIN	2015	YUCA ICA	1228,75
QUIN	2015	ZANAHORIA	1010,083333
QUIN	2016	ACELGA	1118,083333
QUIN	2016	AGUACATE PAPELILLO	3254,208333
QUIN	2016	AHUYAMA	710,5833333
QUIN	2016	APIO	1034,5
QUIN	2016	ARRACACHA BLANCA	2665,285714
QUIN	2016	ARROZ DE PRIMERA	2970,333333
QUIN	2016	ARVEJA VERDE EN VAINA	2793,3
QUIN	2016	ARVEJA VERDE SECA IMPORTADA	2448,833333
QUIN	2016	BANANO CRIOLLO	825,875
QUIN	2016	BERENJENA	1743,416667
QUIN	2016	BREVA	4328
QUIN	2016	BROCOLI	1880,333333
QUIN	2016	CEBOLLA CABEZONA BLANCA	1536,666667
QUIN	2016	CEBOLLA JUNCA	1568,666667
QUIN	2016	CHOCOLO MAZORCA	598,9583333
QUIN	2016	CILANTRO	1842,416667
QUIN	2016	COCO	2300,916667
QUIN	2016	COLIFLOR	1750,666667
QUIN	2016	CURUBA	1638,75
QUIN	2016	ESPINACA	2749,909091
QUIN	2016	FRESA	5932,333333
QUIN	2016	FRIJOL BOLON	7556,6
QUIN	2016	FRIJOL CARGAMANTO ROJO	6900,25
QUIN	2016	FRIJOL NIMA CALIMA	5160,833333
QUIN	2016	FRIJOL VERDE EN VAINA	2788,166667
QUIN	2016	GARBANZO IMPORTADO	4910,166667
QUIN	2016	GRANADILLA	2397,545455
QUIN	2016	GUANABANA	2588,333333
QUIN	2016	GUAYABA AGRIA	2344,75
QUIN	2016	GUAYABA PERA	1343
QUIN	2016	HABICHUELA	1680,166667
QUIN	2016	LECHUGA BATAVIA	1372,833333
QUIN	2016	LENTEJA IMPORTADA	5588,166667
QUIN	2016	LIMON COMUN	1533
QUIN	2016	LIMON MANDARINO	1108,5
QUIN	2016	LIMON TAHITI	1582,25
QUIN	2016	LULO	3403,916667
QUIN	2016	MAIZ AMARILLO TRILLADO	1383,833333
QUIN	2016	MAIZ BLANCO TRILLADO	1432,833333
QUIN	2016	MANDARINA ONECO	1250,222222
QUIN	2016	MANGO COMUN	889,3636364
QUIN	2016	MANGO MANZANO	1711,416667
QUIN	2016	MANGO REINA	1242,363636
QUIN	2016	MANGO TOMMY	1788,5
QUIN	2016	MANGO YULIMA	1423,416667
QUIN	2016	MANZANA ROJA IMPORTADA	4479,333333
QUIN	2016	MANZANA ROYAL GALA IMPORTADA	4485,416667
QUIN	2016	MANZANA VERDE IMPORTADA	4586
QUIN	2016	MARACUYA	2081,75
QUIN	2016	MELON CANTALUP	1717,545455
QUIN	2016	MORA DE CASTILLA	3656,416667
QUIN	2016	NARANJA SWEET	631,4583333
QUIN	2016	NARANJA VALENCIA	515,1666667
QUIN	2016	PAPA CAPIRA	1157,583333
QUIN	2016	PAPA CRIOLLA LIMPIA	1652
QUIN	2016	PAPA PARDA PASTUSA	1070,833333
QUIN	2016	PAPA SUPREMA	1045,75
QUIN	2016	PAPAYA MARADOL	1151,666667
QUIN	2016	PATILLA	769,8333333
QUIN	2016	PEPINO COHOMBRO	944,3333333
QUIN	2016	PERA IMPORTADA	4243,083333
QUIN	2016	PEREJIL	4033,636364
QUIN	2016	PIMENTON	1638,25
QUIN	2016	PINA GOLD	1201,583333
QUIN	2016	PLATANO DOMINICO HARTON VERDE	829,5
QUIN	2016	PLATANO GUINEO	628,875
QUIN	2016	PLATANO HARTON MADURO	1206
QUIN	2016	PLATANO HARTON VERDE	1169,708333
QUIN	2016	RABANO ROJO	1310,727273
QUIN	2016	REMOLACHA	774,25
QUIN	2016	REPOLLO BLANCO	551,75
QUIN	2016	TOMATE CHONTO	1431,166667
QUIN	2016	TOMATE DE ARBOL	1839,75
QUIN	2016	TOMATE RINON	2191,666667
QUIN	2016	UVA ISABELA	2936,333333
QUIN	2016	UVA RED GLOBE NACIONAL	4023,333333
QUIN	2016	YUCA ICA	1048,791667
QUIN	2016	ZANAHORIA	1050,25
QUIN	2017	ACELGA	1204,583333
QUIN	2017	AGUACATE PAPELILLO	3108,916667
QUIN	2017	AHUYAMA	921,1666667
QUIN	2017	AJO IMPORTADO	4770,75
QUIN	2017	APIO	852,75
QUIN	2017	ARRACACHA BLANCA	710,8
QUIN	2017	ARROZ DE PRIMERA	2567,25
QUIN	2017	ARVEJA VERDE EN VAINA	2938
QUIN	2017	ARVEJA VERDE SECA IMPORTADA	2309
QUIN	2017	BANANO CRIOLLO	721,1666667
QUIN	2017	BERENJENA	1833,714286
QUIN	2017	BREVA	4326,818182
QUIN	2017	BROCOLI	2046,25
QUIN	2017	CEBOLLA CABEZONA BLANCA	1724,666667
QUIN	2017	CEBOLLA JUNCA	1631,416667
QUIN	2017	CHOCOLO MAZORCA	640,7083333
QUIN	2017	CILANTRO	2307,166667
QUIN	2017	COCO	2386,916667
QUIN	2017	COLIFLOR	2057,583333
QUIN	2017	CURUBA	1506,916667
QUIN	2017	ESPINACA	2922,583333
QUIN	2017	FRESA	4463,416667
QUIN	2017	FRIJOL BOLON	5622,083333
QUIN	2017	FRIJOL CARGAMANTO ROJO	5573,833333
QUIN	2017	FRIJOL NIMA CALIMA	4391,75
QUIN	2017	FRIJOL VERDE EN VAINA	2422
QUIN	2017	GARBANZO IMPORTADO	5540,583333
QUIN	2017	GRANADILLA	3089
QUIN	2017	GUANABANA	2485,916667
QUIN	2017	GUAYABA AGRIA	2187,5
QUIN	2017	GUAYABA PERA	1117
QUIN	2017	HABICHUELA	1516,5
QUIN	2017	LECHUGA BATAVIA	1240,416667
QUIN	2017	LENTEJA IMPORTADA	4808,75
QUIN	2017	LIMON COMUN	1851,666667
QUIN	2017	LIMON MANDARINO	991,75
QUIN	2017	LIMON TAHITI	1536,25
QUIN	2017	LULO	2585,166667
QUIN	2017	MAIZ AMARILLO TRILLADO	1311,833333
QUIN	2017	MAIZ BLANCO TRILLADO	1276,083333
QUIN	2017	MANDARINA ONECO	1319,583333
QUIN	2017	MANGO COMUN	940
QUIN	2017	MANGO MANZANO	1325,1
QUIN	2017	MANGO REINA	991,875
QUIN	2017	MANGO TOMMY	1604,833333
QUIN	2017	MANGO YULIMA	1339,833333
QUIN	2017	MANZANA ROJA IMPORTADA	4135,083333
QUIN	2017	MANZANA ROYAL GALA IMPORTADA	4039,416667
QUIN	2017	MANZANA VERDE IMPORTADA	5306,083333
QUIN	2017	MARACUYA	2059,25
QUIN	2017	MELON CANTALUP	2458,7
QUIN	2017	MORA DE CASTILLA	3322,166667
QUIN	2017	NARANJA SWEET	577,9583333
QUIN	2017	NARANJA VALENCIA	447,9583333
QUIN	2017	PAPA CAPIRA	771,5833333
QUIN	2017	PAPA CRIOLLA LIMPIA	1784,5
QUIN	2017	PAPA PARDA PASTUSA	692
QUIN	2017	PAPA SUPREMA	677,8333333
QUIN	2017	PAPAYA MARADOL	1193
QUIN	2017	PATILLA	768,6666667
QUIN	2017	PEPINO COHOMBRO	906,9166667
QUIN	2017	PEPINO DE RELLENAR	1547
QUIN	2017	PERA IMPORTADA	4187,583333
QUIN	2017	PEREJIL	4559,6
QUIN	2017	PIMENTON	1600,583333
QUIN	2017	PINA GOLD	885,75
QUIN	2017	PLATANO DOMINICO HARTON VERDE	568,4166667
QUIN	2017	PLATANO GUINEO	588,7
QUIN	2017	PLATANO HARTON MADURO	744,3333333
QUIN	2017	PLATANO HARTON VERDE	724,0833333
QUIN	2017	RABANO ROJO	1245,833333
QUIN	2017	REMOLACHA	1224,833333
QUIN	2017	REPOLLO BLANCO	590,3636364
QUIN	2017	TOMATE CHONTO	1489,166667
QUIN	2017	TOMATE DE ARBOL	1796,333333
QUIN	2017	TOMATE RINON	2513,166667
QUIN	2017	UVA ISABELA	2799,666667
QUIN	2017	UVA RED GLOBE NACIONAL	4365,833333
QUIN	2017	YUCA ICA	763,6666667
QUIN	2017	ZANAHORIA	1449,583333
QUIN	2018	ACELGA	1180,5
QUIN	2018	AGUACATE PAPELILLO	3441,416667
QUIN	2018	AHUYAMA	825,4166667
QUIN	2018	AJO IMPORTADO	4153,6
QUIN	2018	APIO	941,4166667
QUIN	2018	ARRACACHA BLANCA	1288,666667
QUIN	2018	ARROZ DE PRIMERA	2277,416667
QUIN	2018	ARVEJA VERDE EN VAINA	2917,25
QUIN	2018	ARVEJA VERDE SECA IMPORTADA	1934,583333
QUIN	2018	BANANO CRIOLLO	592,625
QUIN	2018	BERENJENA	1968
QUIN	2018	BREVA	4886,083333
QUIN	2018	BROCOLI	1947,75
QUIN	2018	CEBOLLA CABEZONA BLANCA	1183,666667
QUIN	2018	CEBOLLA JUNCA	1606,25
QUIN	2018	CHOCOLO MAZORCA	716,2916667
QUIN	2018	CILANTRO	2183,666667
QUIN	2018	COCO	2299,416667
QUIN	2018	COLIFLOR	2149
QUIN	2018	CURUBA	1618,833333
QUIN	2018	ESPINACA	2862,166667
QUIN	2018	FRESA	4050,25
QUIN	2018	FRIJOL BOLON	6677,916667
QUIN	2018	FRIJOL CARGAMANTO ROJO	6738,083333
QUIN	2018	FRIJOL NIMA CALIMA	5130,583333
QUIN	2018	FRIJOL VERDE EN VAINA	2735,666667
QUIN	2018	GARBANZO IMPORTADO	5099,25
QUIN	2018	GRANADILLA	3536,272727
QUIN	2018	GUANABANA	2433,5
QUIN	2018	GUAYABA AGRIA	2257,25
QUIN	2018	GUAYABA PERA	1139
QUIN	2018	HABICHUELA	1771,166667
QUIN	2018	LECHUGA BATAVIA	1356,75
QUIN	2018	LENTEJA IMPORTADA	3285,25
QUIN	2018	LIMON COMUN	2013
QUIN	2018	LIMON MANDARINO	1078,75
QUIN	2018	LIMON TAHITI	1529,916667
QUIN	2018	LULO	2329,583333
QUIN	2018	MAIZ AMARILLO TRILLADO	1284,916667
QUIN	2018	MAIZ BLANCO TRILLADO	1246,5
QUIN	2018	MANDARINA ONECO	1412,625
QUIN	2018	MANGO COMUN	871,7142857
QUIN	2018	MANGO MANZANO	1453,636364
QUIN	2018	MANGO REINA	891,8888889
QUIN	2018	MANGO TOMMY	1422,25
QUIN	2018	MANGO YULIMA	1176
QUIN	2018	MANZANA ROJA IMPORTADA	4665,916667
QUIN	2018	MANZANA ROYAL GALA IMPORTADA	4667,083333
QUIN	2018	MANZANA VERDE IMPORTADA	4998,416667
QUIN	2018	MARACUYA	2276
QUIN	2018	MELON CANTALUP	2998,5
QUIN	2018	MORA DE CASTILLA	3617,75
QUIN	2018	NARANJA SWEET	601,25
QUIN	2018	NARANJA VALENCIA	485,4166667
QUIN	2018	PAPA CAPIRA	905,25
QUIN	2018	PAPA CRIOLLA LIMPIA	1817,166667
QUIN	2018	PAPA PARDA PASTUSA	841,75
QUIN	2018	PAPA SUPREMA	840,5833333
QUIN	2018	PAPAYA MARADOL	1035,333333
QUIN	2018	PATILLA	865,6666667
QUIN	2018	PEPINO COHOMBRO	999,5
QUIN	2018	PERA IMPORTADA	4820,166667
QUIN	2018	PEREJIL	4886,333333
QUIN	2018	PIMENTON	2286,416667
QUIN	2018	PINA GOLD	1012,5
QUIN	2018	PLATANO DOMINICO HARTON VERDE	677,5
QUIN	2018	PLATANO GUINEO	491,7916667
QUIN	2018	PLATANO HARTON MADURO	844,6666667
QUIN	2018	PLATANO HARTON VERDE	889,4583333
QUIN	2018	RABANO ROJO	1288,75
QUIN	2018	REMOLACHA	1033,666667
QUIN	2018	REPOLLO BLANCO	594,4166667
QUIN	2018	TOMATE CHONTO	1789,333333
QUIN	2018	TOMATE DE ARBOL	1908,5
QUIN	2018	TOMATE RINON	2700,416667
